feature,stat,value,cluster,k,n_transfused,n_control
bilirubin_indirect_delta,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_max,mean,,4,5,4711,1714
bilirubin_indirect_max,median,,4,5,4711,1714
bilirubin_indirect_max,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_mean,mean,,4,5,4711,1714
bilirubin_indirect_mean,median,,4,5,4711,1714
bilirubin_indirect_mean,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_median,mean,,4,5,4711,1714
bilirubin_indirect_median,median,,4,5,4711,1714
bilirubin_indirect_median,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_min,mean,,4,5,4711,1714
bilirubin_indirect_min,median,,4,5,4711,1714
bilirubin_indirect_min,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_post_mean,mean,,4,5,4711,1714
bilirubin_indirect_post_mean,median,,4,5,4711,1714
bilirubin_indirect_post_mean,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_pre_mean,mean,,4,5,4711,1714
bilirubin_indirect_pre_mean,median,,4,5,4711,1714
bilirubin_indirect_pre_mean,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_slope,mean,,4,5,4711,1714
bilirubin_indirect_slope,median,,4,5,4711,1714
bilirubin_indirect_slope,missing_rate,1.0,4,5,4711,1714
bilirubin_indirect_std,mean,,4,5,4711,1714
bilirubin_indirect_std,median,,4,5,4711,1714
bilirubin_indirect_std,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_delta,mean,,4,5,4711,1714
bilirubin_neonatal_delta,median,,4,5,4711,1714
bilirubin_neonatal_delta,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_max,mean,,4,5,4711,1714
bilirubin_neonatal_max,median,,4,5,4711,1714
bilirubin_neonatal_max,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_mean,mean,,4,5,4711,1714
bilirubin_neonatal_mean,median,,4,5,4711,1714
bilirubin_neonatal_mean,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_median,mean,,4,5,4711,1714
bilirubin_neonatal_median,median,,4,5,4711,1714
bilirubin_neonatal_median,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_min,mean,,4,5,4711,1714
bilirubin_neonatal_min,median,,4,5,4711,1714
bilirubin_neonatal_min,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_post_mean,mean,,4,5,4711,1714
bilirubin_neonatal_post_mean,median,,4,5,4711,1714
bilirubin_neonatal_post_mean,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_pre_mean,mean,,4,5,4711,1714
bilirubin_neonatal_pre_mean,median,,4,5,4711,1714
bilirubin_neonatal_pre_mean,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_slope,mean,,4,5,4711,1714
bilirubin_neonatal_slope,median,,4,5,4711,1714
bilirubin_neonatal_slope,missing_rate,1.0,4,5,4711,1714
bilirubin_neonatal_std,mean,,4,5,4711,1714
bilirubin_neonatal_std,median,,4,5,4711,1714
bilirubin_neonatal_std,missing_rate,1.0,4,5,4711,1714
bilirubin_total_delta,mean,0.45487679790707863,4,5,4711,1714
bilirubin_total_delta,median,0.0,4,5,4711,1714
bilirubin_total_delta,missing_rate,0.0,4,5,4711,1714
bilirubin_total_max,mean,1.7173848439821695,4,5,4711,1714
bilirubin_total_max,median,0.7,4,5,4711,1714
bilirubin_total_max,missing_rate,0.0,4,5,4711,1714
bilirubin_total_mean,mean,1.4431418786887589,4,5,4711,1714
bilirubin_total_mean,median,0.6999999999999997,4,5,4711,1714
bilirubin_total_mean,missing_rate,0.0,4,5,4711,1714
bilirubin_total_median,mean,1.4798132031415834,4,5,4711,1714
bilirubin_total_median,median,0.7,4,5,4711,1714
bilirubin_total_median,missing_rate,0.0,4,5,4711,1714
bilirubin_total_min,mean,0.9316281044364253,4,5,4711,1714
bilirubin_total_min,median,0.7,4,5,4711,1714
bilirubin_total_min,missing_rate,0.0,4,5,4711,1714
bilirubin_total_post_mean,mean,1.8980186765958376,4,5,4711,1714
bilirubin_total_post_mean,median,0.6999999999999944,4,5,4711,1714
bilirubin_total_post_mean,missing_rate,0.0,4,5,4711,1714
bilirubin_total_pre_mean,mean,1.4431418786887589,4,5,4711,1714
bilirubin_total_pre_mean,median,0.6999999999999997,4,5,4711,1714
bilirubin_total_pre_mean,missing_rate,0.0,4,5,4711,1714
bilirubin_total_slope,mean,0.000880977466002564,4,5,4711,1714
bilirubin_total_slope,median,0.0,4,5,4711,1714
bilirubin_total_slope,missing_rate,0.0,4,5,4711,1714
bilirubin_total_std,mean,0.2583244646915622,4,5,4711,1714
bilirubin_total_std,median,0.0,4,5,4711,1714
bilirubin_total_std,missing_rate,0.0,4,5,4711,1714
bmi_max,mean,28.45261880687563,4,5,4711,1714
bmi_max,median,27.38,4,5,4711,1714
bmi_max,missing_rate,0.37019741031628106,4,5,4711,1714
bmi_mean,mean,28.45261880687562,4,5,4711,1714
bmi_mean,median,27.38,4,5,4711,1714
bmi_mean,missing_rate,0.37019741031628106,4,5,4711,1714
bmi_median,mean,28.45261880687563,4,5,4711,1714
bmi_median,median,27.38,4,5,4711,1714
bmi_median,missing_rate,0.37019741031628106,4,5,4711,1714
bmi_min,mean,28.45261880687563,4,5,4711,1714
bmi_min,median,27.38,4,5,4711,1714
bmi_min,missing_rate,0.37019741031628106,4,5,4711,1714
bmi_std,mean,0.0,4,5,4711,1714
bmi_std,median,0.0,4,5,4711,1714
bmi_std,missing_rate,0.37019741031628106,4,5,4711,1714
cerebrovascular_disease_max,mean,0.13946083634047973,4,5,4711,1714
cerebrovascular_disease_max,median,0.0,4,5,4711,1714
cerebrovascular_disease_max,missing_rate,0.0,4,5,4711,1714
cerebrovascular_disease_mean,mean,0.13946083634047973,4,5,4711,1714
cerebrovascular_disease_mean,median,0.0,4,5,4711,1714
cerebrovascular_disease_mean,missing_rate,0.0,4,5,4711,1714
cerebrovascular_disease_median,mean,0.13946083634047973,4,5,4711,1714
cerebrovascular_disease_median,median,0.0,4,5,4711,1714
cerebrovascular_disease_median,missing_rate,0.0,4,5,4711,1714
cerebrovascular_disease_min,mean,0.13946083634047973,4,5,4711,1714
cerebrovascular_disease_min,median,0.0,4,5,4711,1714
cerebrovascular_disease_min,missing_rate,0.0,4,5,4711,1714
cerebrovascular_disease_std,mean,0.0,4,5,4711,1714
cerebrovascular_disease_std,median,0.0,4,5,4711,1714
cerebrovascular_disease_std,missing_rate,0.0,4,5,4711,1714
chronic_pulmonary_disease_max,mean,0.2530248354914031,4,5,4711,1714
chronic_pulmonary_disease_max,median,0.0,4,5,4711,1714
chronic_pulmonary_disease_max,missing_rate,0.0,4,5,4711,1714
chronic_pulmonary_disease_mean,mean,0.2530248354914031,4,5,4711,1714
chronic_pulmonary_disease_mean,median,0.0,4,5,4711,1714
chronic_pulmonary_disease_mean,missing_rate,0.0,4,5,4711,1714
chronic_pulmonary_disease_median,mean,0.2530248354914031,4,5,4711,1714
chronic_pulmonary_disease_median,median,0.0,4,5,4711,1714
chronic_pulmonary_disease_median,missing_rate,0.0,4,5,4711,1714
chronic_pulmonary_disease_min,mean,0.2530248354914031,4,5,4711,1714
chronic_pulmonary_disease_min,median,0.0,4,5,4711,1714
chronic_pulmonary_disease_min,missing_rate,0.0,4,5,4711,1714
chronic_pulmonary_disease_std,mean,0.0,4,5,4711,1714
chronic_pulmonary_disease_std,median,0.0,4,5,4711,1714
chronic_pulmonary_disease_std,missing_rate,0.0,4,5,4711,1714
ck_total_max,mean,567.9019316493313,4,5,4711,1714
ck_total_max,median,100.0,4,5,4711,1714
ck_total_max,missing_rate,0.0,4,5,4711,1714
ck_total_mean,mean,415.99132441210435,4,5,4711,1714
ck_total_mean,median,100.0,4,5,4711,1714
ck_total_mean,missing_rate,0.0,4,5,4711,1714
ck_total_median,mean,415.4372744640204,4,5,4711,1714
ck_total_median,median,100.0,4,5,4711,1714
ck_total_median,missing_rate,0.0,4,5,4711,1714
ck_total_min,mean,169.93440883039693,4,5,4711,1714
ck_total_min,median,100.0,4,5,4711,1714
ck_total_min,missing_rate,0.0,4,5,4711,1714
ck_total_std,mean,118.14235303275703,4,5,4711,1714
ck_total_std,median,0.0,4,5,4711,1714
ck_total_std,missing_rate,0.0,4,5,4711,1714
ckmb_max,mean,,4,5,4711,1714
ckmb_max,median,,4,5,4711,1714
ckmb_max,missing_rate,1.0,4,5,4711,1714
ckmb_mean,mean,,4,5,4711,1714
ckmb_mean,median,,4,5,4711,1714
ckmb_mean,missing_rate,1.0,4,5,4711,1714
ckmb_median,mean,,4,5,4711,1714
ckmb_median,median,,4,5,4711,1714
ckmb_median,missing_rate,1.0,4,5,4711,1714
ckmb_min,mean,,4,5,4711,1714
ckmb_min,median,,4,5,4711,1714
ckmb_min,missing_rate,1.0,4,5,4711,1714
ckmb_std,mean,,4,5,4711,1714
ckmb_std,median,,4,5,4711,1714
ckmb_std,missing_rate,1.0,4,5,4711,1714
congestive_heart_failure_max,mean,0.317766928465294,4,5,4711,1714
congestive_heart_failure_max,median,0.0,4,5,4711,1714
congestive_heart_failure_max,missing_rate,0.0,4,5,4711,1714
congestive_heart_failure_mean,mean,0.317766928465294,4,5,4711,1714
congestive_heart_failure_mean,median,0.0,4,5,4711,1714
congestive_heart_failure_mean,missing_rate,0.0,4,5,4711,1714
congestive_heart_failure_median,mean,0.317766928465294,4,5,4711,1714
congestive_heart_failure_median,median,0.0,4,5,4711,1714
congestive_heart_failure_median,missing_rate,0.0,4,5,4711,1714
congestive_heart_failure_min,mean,0.317766928465294,4,5,4711,1714
congestive_heart_failure_min,median,0.0,4,5,4711,1714
congestive_heart_failure_min,missing_rate,0.0,4,5,4711,1714
congestive_heart_failure_std,mean,0.0,4,5,4711,1714
congestive_heart_failure_std,median,0.0,4,5,4711,1714
congestive_heart_failure_std,missing_rate,0.0,4,5,4711,1714
creatinine_delta,mean,0.1665126628129646,4,5,4711,1714
creatinine_delta,median,-3.3306690738754696e-16,4,5,4711,1714
creatinine_delta,missing_rate,0.0,4,5,4711,1714
creatinine_max,mean,1.7719167904903417,4,5,4711,1714
creatinine_max,median,1.0,4,5,4711,1714
creatinine_max,missing_rate,0.0,4,5,4711,1714
creatinine_mean,mean,1.487378754535568,4,5,4711,1714
creatinine_mean,median,0.900000000000003,4,5,4711,1714
creatinine_mean,missing_rate,0.0,4,5,4711,1714
creatinine_median,mean,1.5119082997240503,4,5,4711,1714
creatinine_median,median,0.9,4,5,4711,1714
creatinine_median,missing_rate,0.0,4,5,4711,1714
creatinine_min,mean,1.024092549352579,4,5,4711,1714
creatinine_min,median,0.9,4,5,4711,1714
creatinine_min,missing_rate,0.0,4,5,4711,1714
creatinine_post_mean,mean,1.6538914173485326,4,5,4711,1714
creatinine_post_mean,median,1.0646447140381243,4,5,4711,1714
creatinine_post_mean,missing_rate,0.0,4,5,4711,1714
creatinine_pre_mean,mean,1.487378754535568,4,5,4711,1714
creatinine_pre_mean,median,0.900000000000003,4,5,4711,1714
creatinine_pre_mean,missing_rate,0.0,4,5,4711,1714
creatinine_slope,mean,0.0008616808994683732,4,5,4711,1714
creatinine_slope,median,0.0,4,5,4711,1714
creatinine_slope,missing_rate,0.0,4,5,4711,1714
creatinine_std,mean,0.24576645409446832,4,5,4711,1714
creatinine_std,median,0.08886862765366862,4,5,4711,1714
creatinine_std,missing_rate,0.0,4,5,4711,1714
crp_max,mean,113.23706293706294,4,5,4711,1714
crp_max,median,106.3,4,5,4711,1714
crp_max,missing_rate,0.9696455105073233,4,5,4711,1714
crp_mean,mean,110.39104444396425,4,5,4711,1714
crp_mean,median,105.0,4,5,4711,1714
crp_mean,missing_rate,0.9696455105073233,4,5,4711,1714
crp_median,mean,110.56993006993007,4,5,4711,1714
crp_median,median,104.8,4,5,4711,1714
crp_median,missing_rate,0.9696455105073233,4,5,4711,1714
crp_min,mean,108.68321678321679,4,5,4711,1714
crp_min,median,104.8,4,5,4711,1714
crp_min,missing_rate,0.9696455105073233,4,5,4711,1714
crp_std,mean,1.778036487150678,4,5,4711,1714
crp_std,median,0.0,4,5,4711,1714
crp_std,missing_rate,0.9696455105073233,4,5,4711,1714
d_dimer_max,mean,,4,5,4711,1714
d_dimer_max,median,,4,5,4711,1714
d_dimer_max,missing_rate,1.0,4,5,4711,1714
d_dimer_mean,mean,,4,5,4711,1714
d_dimer_mean,median,,4,5,4711,1714
d_dimer_mean,missing_rate,1.0,4,5,4711,1714
d_dimer_median,mean,,4,5,4711,1714
d_dimer_median,median,,4,5,4711,1714
d_dimer_median,missing_rate,1.0,4,5,4711,1714
d_dimer_min,mean,,4,5,4711,1714
d_dimer_min,median,,4,5,4711,1714
d_dimer_min,missing_rate,1.0,4,5,4711,1714
d_dimer_std,mean,,4,5,4711,1714
d_dimer_std,median,,4,5,4711,1714
d_dimer_std,missing_rate,1.0,4,5,4711,1714
dbp_delta,mean,-1.4267691402497353,4,5,4711,1714
dbp_delta,median,-0.4263431542460978,4,5,4711,1714
dbp_delta,missing_rate,0.0,4,5,4711,1714
dbp_max,mean,86.23261091063469,4,5,4711,1714
dbp_max,median,80.0,4,5,4711,1714
dbp_max,missing_rate,0.0,4,5,4711,1714
dbp_mean,mean,62.18662247020427,4,5,4711,1714
dbp_mean,median,60.83018867924528,4,5,4711,1714
dbp_mean,missing_rate,0.0,4,5,4711,1714
dbp_median,mean,61.251519847166215,4,5,4711,1714
dbp_median,median,59.0,4,5,4711,1714
dbp_median,missing_rate,0.0,4,5,4711,1714
dbp_min,mean,46.93387815750371,4,5,4711,1714
dbp_min,median,45.0,4,5,4711,1714
dbp_min,missing_rate,0.0,4,5,4711,1714
dbp_post_mean,mean,60.75985332995454,4,5,4711,1714
dbp_post_mean,median,59.82374100719424,4,5,4711,1714
dbp_post_mean,missing_rate,0.0,4,5,4711,1714
dbp_pre_mean,mean,62.18662247020427,4,5,4711,1714
dbp_pre_mean,median,60.83018867924528,4,5,4711,1714
dbp_pre_mean,missing_rate,0.0,4,5,4711,1714
dbp_slope,mean,-0.04492008600585883,4,5,4711,1714
dbp_slope,median,-0.003617663550280965,4,5,4711,1714
dbp_slope,missing_rate,0.0,4,5,4711,1714
dbp_std,mean,9.006781493614584,4,5,4711,1714
dbp_std,median,8.57468371874743,4,5,4711,1714
dbp_std,missing_rate,0.0,4,5,4711,1714
dementia_max,mean,0.030354489492676714,4,5,4711,1714
dementia_max,median,0.0,4,5,4711,1714
dementia_max,missing_rate,0.0,4,5,4711,1714
dementia_mean,mean,0.030354489492676714,4,5,4711,1714
dementia_mean,median,0.0,4,5,4711,1714
dementia_mean,missing_rate,0.0,4,5,4711,1714
dementia_median,mean,0.030354489492676714,4,5,4711,1714
dementia_median,median,0.0,4,5,4711,1714
dementia_median,missing_rate,0.0,4,5,4711,1714
dementia_min,mean,0.030354489492676714,4,5,4711,1714
dementia_min,median,0.0,4,5,4711,1714
dementia_min,missing_rate,0.0,4,5,4711,1714
dementia_std,mean,0.0,4,5,4711,1714
dementia_std,median,0.0,4,5,4711,1714
dementia_std,missing_rate,0.0,4,5,4711,1714
diabetes_with_cc_max,mean,0.10082784971343664,4,5,4711,1714
diabetes_with_cc_max,median,0.0,4,5,4711,1714
diabetes_with_cc_max,missing_rate,0.0,4,5,4711,1714
diabetes_with_cc_mean,mean,0.10082784971343664,4,5,4711,1714
diabetes_with_cc_mean,median,0.0,4,5,4711,1714
diabetes_with_cc_mean,missing_rate,0.0,4,5,4711,1714
diabetes_with_cc_median,mean,0.10082784971343664,4,5,4711,1714
diabetes_with_cc_median,median,0.0,4,5,4711,1714
diabetes_with_cc_median,missing_rate,0.0,4,5,4711,1714
diabetes_with_cc_min,mean,0.10082784971343664,4,5,4711,1714
diabetes_with_cc_min,median,0.0,4,5,4711,1714
diabetes_with_cc_min,missing_rate,0.0,4,5,4711,1714
diabetes_with_cc_std,mean,0.0,4,5,4711,1714
diabetes_with_cc_std,median,0.0,4,5,4711,1714
diabetes_with_cc_std,missing_rate,0.0,4,5,4711,1714
diabetes_without_cc_max,mean,0.22075992358310337,4,5,4711,1714
diabetes_without_cc_max,median,0.0,4,5,4711,1714
diabetes_without_cc_max,missing_rate,0.0,4,5,4711,1714
diabetes_without_cc_mean,mean,0.22075992358310337,4,5,4711,1714
diabetes_without_cc_mean,median,0.0,4,5,4711,1714
diabetes_without_cc_mean,missing_rate,0.0,4,5,4711,1714
diabetes_without_cc_median,mean,0.22075992358310337,4,5,4711,1714
diabetes_without_cc_median,median,0.0,4,5,4711,1714
diabetes_without_cc_median,missing_rate,0.0,4,5,4711,1714
diabetes_without_cc_min,mean,0.22075992358310337,4,5,4711,1714
diabetes_without_cc_min,median,0.0,4,5,4711,1714
diabetes_without_cc_min,missing_rate,0.0,4,5,4711,1714
diabetes_without_cc_std,mean,0.0,4,5,4711,1714
diabetes_without_cc_std,median,0.0,4,5,4711,1714
diabetes_without_cc_std,missing_rate,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_max,mean,0.07310549777117384,4,5,4711,1714
dobutamine_rate_mcgkgmin_max,median,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_max,missing_rate,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_mean,mean,0.007796766882328735,4,5,4711,1714
dobutamine_rate_mcgkgmin_mean,median,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_mean,missing_rate,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_median,mean,0.0009573338993844194,4,5,4711,1714
dobutamine_rate_mcgkgmin_median,median,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_median,missing_rate,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_min,mean,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_min,median,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_min,missing_rate,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_std,mean,0.015417525754985341,4,5,4711,1714
dobutamine_rate_mcgkgmin_std,median,0.0,4,5,4711,1714
dobutamine_rate_mcgkgmin_std,missing_rate,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_max,mean,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_max,median,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_max,missing_rate,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_mean,mean,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_mean,median,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_mean,missing_rate,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_median,mean,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_median,median,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_median,missing_rate,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_min,mean,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_min,median,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_min,missing_rate,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_std,mean,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_std,median,0.0,4,5,4711,1714
dopamine_rate_mcgkgmin_std,missing_rate,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_max,mean,0.0038930163447251113,4,5,4711,1714
epinephrine_rate_mcgkgmin_max,median,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_max,missing_rate,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_mean,mean,0.00023765889149294885,4,5,4711,1714
epinephrine_rate_mcgkgmin_mean,median,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_mean,missing_rate,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_median,mean,7.429420505200595e-05,4,5,4711,1714
epinephrine_rate_mcgkgmin_median,median,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_median,missing_rate,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_min,mean,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_min,median,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_min,missing_rate,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_std,mean,0.0006086657978691345,4,5,4711,1714
epinephrine_rate_mcgkgmin_std,median,0.0,4,5,4711,1714
epinephrine_rate_mcgkgmin_std,missing_rate,0.0,4,5,4711,1714
ferritin_max,mean,2750.193612774451,4,5,4711,1714
ferritin_max,median,471.0,4,5,4711,1714
ferritin_max,missing_rate,0.8936531521969858,4,5,4711,1714
ferritin_mean,mean,2717.582784404005,4,5,4711,1714
ferritin_mean,median,469.0,4,5,4711,1714
ferritin_mean,missing_rate,0.8936531521969858,4,5,4711,1714
ferritin_median,mean,2728.2363273453093,4,5,4711,1714
ferritin_median,median,466.0,4,5,4711,1714
ferritin_median,missing_rate,0.8936531521969858,4,5,4711,1714
ferritin_min,mean,2655.5852295409186,4,5,4711,1714
ferritin_min,median,466.0,4,5,4711,1714
ferritin_min,missing_rate,0.8936531521969858,4,5,4711,1714
ferritin_std,mean,39.6685894708306,4,5,4711,1714
ferritin_std,median,0.0,4,5,4711,1714
ferritin_std,missing_rate,0.8936531521969858,4,5,4711,1714
fibrinogen_max,mean,,4,5,4711,1714
fibrinogen_max,median,,4,5,4711,1714
fibrinogen_max,missing_rate,1.0,4,5,4711,1714
fibrinogen_mean,mean,,4,5,4711,1714
fibrinogen_mean,median,,4,5,4711,1714
fibrinogen_mean,missing_rate,1.0,4,5,4711,1714
fibrinogen_median,mean,,4,5,4711,1714
fibrinogen_median,median,,4,5,4711,1714
fibrinogen_median,missing_rate,1.0,4,5,4711,1714
fibrinogen_min,mean,,4,5,4711,1714
fibrinogen_min,median,,4,5,4711,1714
fibrinogen_min,missing_rate,1.0,4,5,4711,1714
fibrinogen_std,mean,,4,5,4711,1714
fibrinogen_std,median,,4,5,4711,1714
fibrinogen_std,missing_rate,1.0,4,5,4711,1714
fluid_balance_daily_ml_max,mean,2073.0332950436077,4,5,4711,1714
fluid_balance_daily_ml_max,median,1339.12,4,5,4711,1714
fluid_balance_daily_ml_max,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_daily_ml_mean,mean,995.1181011578627,4,5,4711,1714
fluid_balance_daily_ml_mean,median,841.5918025751024,4,5,4711,1714
fluid_balance_daily_ml_mean,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_daily_ml_median,mean,976.0154339502235,4,5,4711,1714
fluid_balance_daily_ml_median,median,750.0,4,5,4711,1714
fluid_balance_daily_ml_median,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_daily_ml_min,mean,-31.837124016166776,4,5,4711,1714
fluid_balance_daily_ml_min,median,182.81,4,5,4711,1714
fluid_balance_daily_ml_min,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_daily_ml_std,mean,834.9681733185686,4,5,4711,1714
fluid_balance_daily_ml_std,median,489.2019182045385,4,5,4711,1714
fluid_balance_daily_ml_std,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_total_ml_max,mean,4905.655837055945,4,5,4711,1714
fluid_balance_total_ml_max,median,1690.48,4,5,4711,1714
fluid_balance_total_ml_max,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_total_ml_mean,mean,3693.328253087444,4,5,4711,1714
fluid_balance_total_ml_mean,median,1336.42,4,5,4711,1714
fluid_balance_total_ml_mean,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_total_ml_median,mean,3673.8389512869603,4,5,4711,1714
fluid_balance_total_ml_median,median,1240.0,4,5,4711,1714
fluid_balance_total_ml_median,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_total_ml_min,mean,2432.4171495426503,4,5,4711,1714
fluid_balance_total_ml_min,median,702.35,4,5,4711,1714
fluid_balance_total_ml_min,missing_rate,0.0021226915729144554,4,5,4711,1714
fluid_balance_total_ml_std,mean,910.3816232186651,4,5,4711,1714
fluid_balance_total_ml_std,median,516.9683665239714,4,5,4711,1714
fluid_balance_total_ml_std,missing_rate,0.0021226915729144554,4,5,4711,1714
ggt_max,mean,221.1639344262295,4,5,4711,1714
ggt_max,median,128.0,4,5,4711,1714
ggt_max,missing_rate,0.9870515814052219,4,5,4711,1714
ggt_mean,mean,221.1639344262295,4,5,4711,1714
ggt_mean,median,128.0,4,5,4711,1714
ggt_mean,missing_rate,0.9870515814052219,4,5,4711,1714
ggt_median,mean,221.1639344262295,4,5,4711,1714
ggt_median,median,128.0,4,5,4711,1714
ggt_median,missing_rate,0.9870515814052219,4,5,4711,1714
ggt_min,mean,221.1639344262295,4,5,4711,1714
ggt_min,median,128.0,4,5,4711,1714
ggt_min,missing_rate,0.9870515814052219,4,5,4711,1714
ggt_std,mean,0.0,4,5,4711,1714
ggt_std,median,0.0,4,5,4711,1714
ggt_std,missing_rate,0.9870515814052219,4,5,4711,1714
glucose_lab_max,mean,152.9556357461261,4,5,4711,1714
glucose_lab_max,median,135.0,4,5,4711,1714
glucose_lab_max,missing_rate,0.0,4,5,4711,1714
glucose_lab_mean,mean,125.24114441141992,4,5,4711,1714
glucose_lab_mean,median,113.98613518197574,4,5,4711,1714
glucose_lab_mean,missing_rate,0.0,4,5,4711,1714
glucose_lab_median,mean,124.89524517087668,4,5,4711,1714
